300157,9,6,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/100.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300157,180,7,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/76.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300157,948,8,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/50.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300226,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300226,38,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300226,64,3,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/690.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/1.00,L1_HTT300er/1.00,L1_HTT320er/1.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300226,154,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300233,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300233,43,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300234,1,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300235,1,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300236,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300236,11,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300237,1,4,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/150.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300237,5,5,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/120.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300237,286,6,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/100.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

300238,1,0,0.00,DST_HT410_PFScouting_v9/0,OR,L1_SingleJet180/0.00,L1_SingleJet200/1.00,L1_HTT200er/1500.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/0.00,L1_HTT400er/0.00,L1_HTT450er/0.00,L1_HTT500er/1.00
300238,30,6,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/100.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00
300238,253,7,1.00,DST_HT410_PFScouting_v9/1,OR,L1_SingleJet180/1.00,L1_SingleJet200/1.00,L1_HTT200er/76.00,L1_HTT240er/0.00,L1_HTT270er/0.00,L1_HTT280er/0.00,L1_HTT300er/0.00,L1_HTT320er/0.00,L1_HTT380er/1.00,L1_HTT400er/1.00,L1_HTT450er/1.00,L1_HTT500er/1.00

